id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44522201,Comfy private room w/parking + wifi,174661737,Gene & Amy,,Pleasant View,43.78029,-79.32568,Private room,34,29,0,,,5,340
44522305,Large private room w/parking + laundry + wifi,174661737,Gene & Amy,,L'Amoreaux,43.77989,-79.3247,Private room,34,29,0,,,5,343
44522499,Large private room w/parking Vic Park/Sheppard,174661737,Gene & Amy,,Pleasant View,43.77942,-79.32651,Private room,34,29,0,,,5,343
44522600,Cozy private room w/wifi+laundry+parking,174661737,Gene & Amy,,L'Amoreaux,43.77991,-79.32416,Private room,32,29,0,,,5,343
44522626,284/1st Little Italy  Cozy bachelor,354779562,Kaiyan,,Trinity-Bellwoods,43.65394,-79.40785,Private room,58,28,5,2021-06-14,0.45,20,0
44533569,Nice& quiet room near subway and Downtown Toronto,227899112,Eli,,East End-Danforth,43.68946,-79.29583,Private room,50,30,0,,,1,0
44537945,One Bedroom Basement/private bath & entrance,211237823,Sithy,,Blake-Jones,43.6799,-79.33556,Entire home/apt,70,2,0,,,1,310
44540019,Spacious and Comfortable Private Room in Toronto,51612625,Oliver,,Old East York,43.69712,-79.32448,Private room,38,28,7,2021-06-01,0.58,2,296
44540297,☆☆☆☆☆ Luxurious Executive Home (Main Floor),11206244,Superhost,,Wexford/Maryvale,43.73693,-79.30538,Entire home/apt,199,28,0,,,23,365
44543758,Luxurious 2 Bed 2 Bath Condo Maple Leaf Square,32977187,Shehzad,,Waterfront Communities-The Island,43.64377,-79.3816,Entire home/apt,326,1,13,2021-06-25,1.10,12,85
44550470,Studio Loft,240730047,Lance,,Islington-City Centre West,43.6367,-79.53191,Entire home/apt,165,28,0,,,1,88
44555016,GLAMOROUS & WORTHY CITY ESCAPE AWAITS FOR YOU,145153264,Jim,,Trinity-Bellwoods,43.65021,-79.42137,Entire home/apt,160,1,32,2020-09-20,2.69,2,56
44560849,Comfortable room in a house near YYZ & hi-way 427,22937529,Mai Thao,,Eringate-Centennial-West Deane,43.65645,-79.56337,Private room,44,3,14,2021-03-23,1.19,6,344
44561170,"A single room close to YYZ, 427, 20min to downtown",22937529,Mai Thao,,Eringate-Centennial-West Deane,43.6567,-79.56334,Private room,40,3,9,2021-07-15,0.76,6,312
44561381,Extraordinary Gem in Downtown,58109629,Kim & Roman,,Waterfront Communities-The Island,43.63956,-79.3965,Entire home/apt,183,2,6,2021-07-11,0.96,10,139
44564580,Elegant Condo On Front Street II (II),339842916,Olu,,Waterfront Communities-The Island,43.64474,-79.38896,Entire home/apt,126,28,2,2020-09-20,0.17,25,365
44570686,Private studio with en-suite kitchen and washroom,79836141,Mansi Chintan,,Woburn,43.76788,-79.24432,Private room,80,1,13,2021-07-24,1.18,3,64
44570785,Master suite with private half-bathroom,360693301,Victor,,Woburn,43.76744,-79.21455,Private room,65,4,3,2021-07-12,0.29,2,79
44572069,Clean and Bright Toronto Stay,266859367,Azam,,Thistletown-Beaumond Heights,43.74228,-79.56807,Entire home/apt,73,1,20,2021-07-27,2.14,1,67
44572353,The little getaway home,360706416,Michael,,North St.James Town,43.66874,-79.37251,Private room,40,28,1,2020-08-26,0.09,1,0
44575406,"Brand New 2nd FLR Studio, walk to UofT / Subway",342457783,Sophie,,University,43.65914,-79.40852,Entire home/apt,1999,28,2,2020-10-01,0.32,11,364
44575808,"New Large Beautiful Top Floor, Studio, By UofT",342457783,Sophie,,Palmerston-Little Italy,43.65924,-79.4105,Entire home/apt,44,28,6,2021-07-01,0.58,11,279
44577988,Heaven on the Bluffs: Private Bedroom in a Condo,24597873,Farid,,Birchcliffe-Cliffside,43.70381,-79.251,Private room,47,28,13,2020-12-21,1.11,1,55
44588910,Private Room in Great Location,97767256,Karla,,Caledonia-Fairbank,43.6849,-79.44798,Private room,28,28,3,2021-07-21,0.28,4,336
44592039,Super Clean & Cozy Apt with Amazing View,90473383,Goddi,,Church-Yonge Corridor,43.66864,-79.38312,Entire home/apt,115,30,0,,,1,179
44594254,New Downtn Bright Loft Style 2BDR+Deck+Parking+W&D,342457783,Sophie,,Palmerston-Little Italy,43.65921,-79.40973,Entire home/apt,103,28,2,2020-11-30,0.21,11,310
44594552,"New Top Floor 2 Bdrm, Loft style, Walk to UofT",342457783,Sophie,,Palmerston-Little Italy,43.65906,-79.4088,Entire home/apt,900,28,0,,,11,309
44596325,Stylish Luxe Private BR self check-in/check-out,360929302,Christopher,,Briar Hill-Belgravia,43.69735,-79.45718,Private room,35,28,1,2020-08-30,0.09,2,0
44596411,Beautiful Loft In Heart Of Entertainment District,222872695,Alexander,,Waterfront Communities-The Island,43.64674,-79.39634,Entire home/apt,135,28,0,,,1,52
44598529,Bright and cozy independent apartment,134097234,Eva And Roberto,,Weston-Pellam Park,43.67954,-79.45926,Entire home/apt,178,1,26,2021-03-28,2.18,1,150
44598929,"Entire 1 bdCondo next to CN tower,Scotiabank Arena",127165005,Yogender,,Waterfront Communities-The Island,43.64283,-79.38149,Entire home/apt,163,1,14,2021-08-02,1.17,1,80
44602511,Elegance at Dundas Square designed 2020/08/07,201584938,Craig,,Church-Yonge Corridor,43.65454,-79.3801,Entire home/apt,284,2,7,2021-07-05,0.59,2,87
44618259,Luxury in the heart of business district,289994902,Mina,,Bay Street Corridor,43.64976,-79.38304,Entire home/apt,385,1,0,,,3,365
44623781,Bright & Spacious 1 Bed Condo in Annex/Yorkville,2992545,Sheila,,Annex,43.66883,-79.40116,Entire home/apt,205,28,4,2021-02-28,0.38,1,0
44625298,Luxury condo in Toronto,11765080,Chris & Viv,,Willowdale East,43.75972,-79.4092,Entire home/apt,189,28,0,,,3,346
44625616,Lakeshore Humber Apartment (1),249317446,Nezar,,New Toronto,43.59747,-79.52188,Entire home/apt,50,29,0,,,3,0
44625845,Spacious Corso Italia 2nd Floor apt,266864956,Edith,,Corso Italia-Davenport,43.67522,-79.44149,Entire home/apt,83,28,1,2021-05-03,0.31,3,46
44626451,Visit the Beautiful Toronto Place,230111537,Caseylynn,,Leaside-Bennington,43.71497,-79.36435,Private room,100,28,0,,,1,365
44626480,3 bed House with Backyard & Park,102397189,Mike & Tamara,,Wychwood,43.6717,-79.42972,Entire home/apt,139,28,4,2021-02-28,0.43,1,279
44627164,Big and Bight Private Bedroom in High Park,240169180,Cristal,,High Park North,43.6556,-79.4623,Private room,70,28,0,,,1,0
44630708,Spacious cozy  new Basement Apartment with Kitchen,122763836,Sunil,,West Hill,43.7666,-79.17984,Entire home/apt,68,1,30,2021-04-16,3.35,1,187
44633191,Luxury Condo in Downtown Toronto w/ FREE PARKING,165512575,Hyung Rae,,Church-Yonge Corridor,43.65553,-79.3746,Entire home/apt,140,2,34,2020-10-12,3.05,1,0
44634645,Private Room in Modern Minimalist Condo,35818627,Ananna,,Flemingdon Park,43.71207,-79.32907,Private room,100,28,0,,,1,268
44641941,Place,315587154,Gretchen,,Church-Yonge Corridor,43.6693,-79.38528,Private room,26,28,0,,,1,0
44646058,High End Toronto Downtown Condo-Bay/Museum station,18292018,Lily,,Annex,43.66977,-79.39537,Entire home/apt,88,28,3,2021-06-27,0.38,3,107
44648806,Toronto Home with a View,361454550,Anton,,Moss Park,43.65145,-79.37153,Entire home/apt,123,2,37,2021-02-02,3.56,1,32
44653400,Super Rare - 2 Bdrm + Den with Free Parking,126845802,Angel,,Waterfront Communities-The Island,43.63877,-79.39666,Entire home/apt,499,28,0,,,2,365
44657896,Cozy Toronto Apartment (103),255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.66188,-79.44361,Entire home/apt,57,28,17,2020-12-31,1.41,11,280
44661697,Modern and stylish Apartment (003),255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.66166,-79.44363,Private room,69,29,13,2021-01-05,1.08,11,310
44662059,MASTER BEDROOM  BATHROOM INCLUDED STEELES BATHURST,256724784,Claudia,,Newtonbrook West,43.78918,-79.44463,Private room,59,28,0,,,1,365
44681712,"Light, Wood & Plant Filled Gorgeous, Brand New Apt",7697376,Laura,,High Park North,43.65613,-79.47281,Entire home/apt,150,28,0,,,1,19
44682274,199/103 little Italy Cozy bedroom,354779562,Kaiyan,,Trinity-Bellwoods,43.65359,-79.40788,Private room,55,28,6,2021-07-05,0.61,20,42
44682622,1 Bedroom in Entertainment District,785826,Arlene,,Waterfront Communities-The Island,43.64547,-79.39014,Entire home/apt,100,28,1,2020-11-01,0.11,60,0
44683023,Private Parking Semi-private bath,35346035,Sarah,,Mount Pleasant East,43.70631,-79.38595,Private room,70,3,1,2020-08-18,0.08,2,310
44684403,Luxury condo at Kipling Subway Station,182225834,Saad,,Islington-City Centre West,43.63921,-79.53445,Private room,60,28,0,,,1,0
44686036,Amazing Studio in the Heart of Liberty Village,361860581,Carole,,Niagara,43.6395,-79.41566,Entire home/apt,74,90,4,2020-11-30,0.37,1,266
44695363,Midtown Toronto PentHouse 1 Bedrm Condo w/ a View,104155514,Elis,,Thorncliffe Park,43.7151,-79.35376,Entire home/apt,102,28,5,2021-05-10,0.48,2,35
44696286,Deluxe King Room with Shower,68640936,Jane,,Annex,43.67196,-79.40335,Private room,199,2,0,,,4,364
44698145,Deluxe Queen with Fireplace,68640936,Jane,,Annex,43.67213,-79.40359,Private room,179,2,0,,,4,364
44698246,Comfy bed in a shared room near TTC Scarborough,152088065,Gennadi,,Malvern,43.80497,-79.22817,Shared room,14,28,0,,,16,337
44698731,Deluxe King with Fireplace and Bathtub,68640936,Jane,,Annex,43.67266,-79.40201,Private room,229,2,0,,,4,364
44699017,Extra Large Deluxe King with Fireplace,68640936,Jane,,Annex,43.67279,-79.40162,Private room,289,2,0,,,4,364
44699758,One bedroom + private bathroom in a 2bds 2baths,2676669,Geoffrey,,Kensington-Chinatown,43.64871,-79.39761,Private room,90,28,0,,,1,151
44700802,Wanderlust - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.64581,-79.39247,Entire home/apt,287,30,0,,,3,179
44701567,199/102 Little Italy private bedroom,354779562,Kaiyan,,Trinity-Bellwoods,43.65254,-79.4092,Private room,55,28,7,2021-06-15,0.63,20,5
44710491,Entire apartment in a gorgeous basement,225006374,Ionut-Daniel,,Beechborough-Greenbrook,43.69235,-79.49639,Entire home/apt,126,1,35,2021-08-03,2.96,1,355
44741207,❤ ISOLATION SUITE  1 BEDROOM IN DOWNTOWN TORONTO❤,785826,Arlene,,Waterfront Communities-The Island,43.64633,-79.39185,Entire home/apt,95,30,0,,,60,0
44787124,Maple Leaf Square Residences Designer Luxury Condo,65897626,Donata,,Waterfront Communities-The Island,43.64229,-79.38037,Entire home/apt,232,29,2,2021-06-13,2,2,245
44795547,(2Beds & 1 Bath Basement)  1 Mins from subway Stan,362381864,Babu,,Clairlea-Birchmount,43.70009,-79.29061,Entire home/apt,110,15,4,2021-06-30,0.36,1,70
44796109,Residence by Toronto’s Lansdowne Station,108788834,Parnian,,Dovercourt-Wallace Emerson-Junction,43.66604,-79.44355,Entire home/apt,60,28,3,2020-10-25,0.29,1,0
44796613,"St Clair / Lansdown
SELF CHECK-IN",352567062,Inja,,Corso Italia-Davenport,43.67549,-79.45022,Entire home/apt,200,28,7,2020-09-30,0.60,1,179
44803070,512 St.clair STA Quick Access + 29Dufferin Subway,327955806,Karl,,Corso Italia-Davenport,43.6771,-79.44285,Private room,60,1,7,2021-05-18,0.63,2,179
44814131,Fantastic High Rise- Maple Leaf Square Residences,304521924,Mohamad,,Waterfront Communities-The Island,43.64195,-79.38104,Entire home/apt,128,28,3,2020-12-28,0.38,7,79
44818994,St. Clair avenue west dufferin subway station,360396420,Marcus,,Corso Italia-Davenport,43.67698,-79.4414,Private room,60,1,15,2021-07-26,1.39,2,160
44833869,St Clair Motel,327955806,Karl,,Corso Italia-Davenport,43.67877,-79.44209,Private room,60,1,10,2021-08-02,0.86,2,170
44837434,High Park prime location,338384219,Andre,,High Park North,43.6607,-79.46531,Entire home/apt,85,28,2,2020-10-10,0.17,2,335
44840241,Panoramic High-Rise 1BR Condo Facing CN Tower,135718015,Ayk,,Waterfront Communities-The Island,43.64521,-79.38911,Entire home/apt,299,28,0,,,46,339
44843190,Splendid 1 BR Condo in the Entertainment District,135718015,Ayk,,Waterfront Communities-The Island,43.64499,-79.38888,Entire home/apt,299,28,2,2020-11-25,0.21,46,63
44848192,"Ultra Modern, Spacious, Luxury Movie-Set House",68953018,Prea,,Wychwood,43.68221,-79.41952,Entire home/apt,357,7,0,,,1,0
44850561,Downtown Luxury 1 Bedroom Condo NO  Free Parking,117998634,Jim,,Moss Park,43.65836,-79.37365,Entire home/apt,100,28,30,2020-10-25,2.76,3,128
44852800,"Homey🌟Clean,Free Parking/3' to Sub-Shops/20’dntwn",128463436,Le Man,,Stonegate-Queensway,43.645,-79.52111,Private room,43,2,33,2021-07-11,2.82,3,348
44858917,Beautiful 1BD/1BA Condo Lake & City Views,271310731,Mike,,Niagara,43.63717,-79.40533,Entire home/apt,178,28,21,2021-04-23,21,6,36
44861626,Basement,362652695,Amin,,Lansing-Westgate,43.75414,-79.41646,Entire home/apt,89,28,0,,,1,346
44862573,Designer condo in the heart of King West,68523791,Isabella,,Waterfront Communities-The Island,43.64642,-79.39559,Entire home/apt,110,30,5,2021-07-04,0.51,1,149
44862923,St clair staycation,360396420,Marcus,,Corso Italia-Davenport,43.67852,-79.44322,Private room,60,1,10,2021-07-11,0.91,2,178
44863906,Roomy❤️Free parking/3' to Sub-12’airprt-20’Downtown,128463436,Le Man,,Stonegate-Queensway,43.64353,-79.51973,Private room,46,2,32,2021-07-13,2.71,3,341
44864863,Comfy⭐️Free Parking+TV/3' to Subway-Shop-12’Airport,128463436,Le Man,,Stonegate-Queensway,43.64385,-79.5219,Private room,45,1,15,2021-04-26,1.29,3,279
44865779,Entire 2BR Condominium + Skyline view + parking,95474618,Jazzy,,Niagara,43.63743,-79.40496,Entire home/apt,229,1,71,2020-09-25,6.38,1,0
44884720,Home away from home,362653470,Satinder,,West Hill,43.76742,-79.17895,Private room,50,30,0,,,1,365
44885085,Luxurious Penthouse - 2 story 1800 square feet.,270537729,Giulia,,Niagara,43.64303,-79.40298,Entire home/apt,800,90,0,,,1,179
44890503,Unique Live/Work Loft: Full Studio + 1 Bdrm Apt,4010527,Diane,,Moss Park,43.65708,-79.37153,Entire home/apt,249,30,0,,,4,328
44897637,Toronto cozy bright and large apartment,12838611,Samanta,,Briar Hill-Belgravia,43.70434,-79.43978,Entire home/apt,41,28,1,2020-09-30,0.10,1,0
44901970,Beautiful Junior 2BR & Study Condo Across CN Tower,354355826,Bv,,Waterfront Communities-The Island,43.64448,-79.38841,Entire home/apt,378,14,5,2020-12-15,0.45,16,176
44901996,Large Spacious 1 Bed Apartment in East York,51612625,Oliver,,Old East York,43.69625,-79.32448,Entire home/apt,59,28,8,2020-12-15,0.70,2,301
44904589,Etobicoke/Toronto Bright Basement apartment,159989585,Amal,,Humber Heights-Westmount,43.68937,-79.52511,Entire home/apt,165,28,1,2020-09-04,0.09,1,180
44915184,Bright Modern 1BR+1Bath in Downtown Core,266350364,Richard,,Waterfront Communities-The Island,43.64296,-79.38845,Entire home/apt,219,28,1,2020-09-08,0.09,1,3
44918695,Downtown Lakeview Toronto Condo with Free Parking,362861580,Tobi,,Waterfront Communities-The Island,43.64034,-79.39828,Entire home/apt,281,2,20,2021-07-26,2.36,2,332
44939956,"Comfy, Cozy & Bright Bungalow",184388733,Hamid,,Willowdale West,43.76585,-79.43913,Entire home/apt,99,28,6,2020-12-03,0.53,2,0
44948823,Single BR self check-in/check-out,360929302,Christopher,,Briar Hill-Belgravia,43.69617,-79.45832,Private room,30,28,0,,,2,0
44951419,199/101 little Italy Bright bedroom,354779562,Kaiyan,,Trinity-Bellwoods,43.65267,-79.40976,Private room,58,28,6,2021-07-01,0.58,20,12
44955917,Pvt. Suite2z/TorontoDowntown Private Bath/Entrance,291533774,Davy,,Kensington-Chinatown,43.64836,-79.40339,Private room,65,1,33,2021-06-04,7.12,8,0
44956441,"1 BR/1BA Condo with Balcony, High Floor near Tower",263009685,Adrienne,,Waterfront Communities-The Island,43.64174,-79.38226,Entire home/apt,144,28,14,2021-08-02,1.19,9,22
44963072,房号 2-2（Not qualified for quarantine）,96731289,James,,Newtonbrook East,43.78297,-79.41421,Private room,49,2,2,2020-08-30,0.17,4,364
44963386,Newly Renovated Basement Suite in Little Italy,6059867,Jovana,,Palmerston-Little Italy,43.66124,-79.42129,Entire home/apt,95,7,9,2021-01-09,0.95,1,104
44963429,"★ Stylish suite in Trendy Leslieville, Toronto",71296587,Christopher,,Greenwood-Coxwell,43.66943,-79.31911,Entire home/apt,158,3,7,2021-08-02,0.67,1,152
44978769,Secretly Yours,137150359,Shemar,,New Toronto,43.6007,-79.50073,Entire home/apt,139,28,0,,,1,0
44994214,Great Apartment on Coxwell,35328971,Connor,,Woodbine Corridor,43.67302,-79.31787,Entire home/apt,62,5,18,2021-07-31,1.57,1,132
44998280,MCS Luxury Suite - LAKE VIEW,50396723,Frankie,,Waterfront Communities-The Island,43.64246,-79.38081,Entire home/apt,183,1,12,2020-09-06,1.08,14,278
44998581,Muskoka In The City!  58X173 On Private Ravine!,4843091,Fartun,,Humbermede,43.74597,-79.55331,Entire home/apt,107,1,44,2021-01-29,3.98,1,329
45000280,Penthouse Lucid Dream: Luxury Panoramic View Tower,283708962,Fspace,,Waterfront Communities-The Island,43.63788,-79.39852,Entire home/apt,357,30,0,,,2,338
45000340,"Downtown Toronto,  St. Lawrence Market District.",59633463,Ryan,,Moss Park,43.65091,-79.37055,Entire home/apt,150,6,6,2021-04-30,0.53,1,66
45001189,DT Waterfront with a CN Tower view 👌,75402928,Dave,,Waterfront Communities-The Island,43.64041,-79.38091,Entire home/apt,150,28,1,2020-09-07,0.09,2,343
45001265,Calm and comfortable place,219550951,Emal,,Flemingdon Park,43.71688,-79.33158,Private room,124,28,0,,,1,179
45001596,Private Room wtih a Glorious View,287014115,Satt,,Westminster-Branson,43.77055,-79.45205,Private room,65,28,1,2020-09-11,0.09,1,365
45001817,Private Room At Lawrence and Avenue Rd.,180063042,Erdem,,Bedford Park-Nortown,43.7222,-79.41673,Private room,33,28,3,2020-10-17,0.27,3,0
45003683,Cozy condo with Beautiful city and lake view -1Br,363339047,Danial,,Waterfront Communities-The Island,43.64195,-79.38156,Private room,160,28,28,2020-09-13,2.39,4,180
45007315,Enjoy your peaceful room close to transportation.,362564808,Kamel,,O'Connor-Parkview,43.71266,-79.30423,Private room,39,28,1,2020-10-07,0.10,2,333
45009749,MCS Deluxe Suite - ROGERS CENTER/CITY VIEW 2,50396723,Frankie,,Waterfront Communities-The Island,43.64114,-79.38268,Entire home/apt,171,1,11,2021-07-17,0.95,14,316
45013031,Spacious 2+2  condo at Sheppard / Kennedy,59006576,Baisong,,Tam O'Shanter-Sullivan,43.7862,-79.29317,Entire home/apt,120,28,4,2020-10-15,0.42,1,0
45024322,Clean & Spacious bedroom in Bayview Village,93058306,Yan,,Bayview Village,43.76612,-79.38035,Private room,55,28,10,2020-10-18,0.86,1,89
45025087,Cozy master bedroom with lots of windows,39837150,Kevin,,Downsview-Roding-CFB,43.73714,-79.47717,Private room,100,28,1,2020-11-20,0.11,1,89
45026851,Fully Furnished 1 Bedroom Condo with sofa bed #9,342316738,Davar,,Church-Yonge Corridor,43.64993,-79.37819,Entire home/apt,179,30,3,2021-05-31,0.32,29,1
45027288,Jr One bedroom Fully Furnished Condo #10,342316738,Davar,,Church-Yonge Corridor,43.64847,-79.37615,Entire home/apt,149,30,2,2021-05-08,0.47,29,9
45031276,1BR Modern Downtown Condo Scotiabank Arena/CNTower,257889901,Lily,,Waterfront Communities-The Island,43.64287,-79.38068,Entire home/apt,173,28,22,2020-12-20,22,8,32
45032094,Beautiful spacious condo 5minutes to eaton centre,243971092,Asia,,Moss Park,43.65302,-79.36549,Entire home/apt,110,28,1,2020-10-28,0.11,3,81
45032525,Small cozy room,360779538,Dana,,Woodbine-Lumsden,43.69535,-79.31617,Private room,33,28,0,,,1,76
45034067,"*Stunning 1BR+Den, Sleeps 6 - Steps From CN Tower*",269243315,Alec And Lily,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,235,28,44,2020-12-05,44,9,26
45036383,Gorgeous Lake Views - Downtown across Eaton Centre,4490096,Estrella,,Church-Yonge Corridor,43.65293,-79.37843,Entire home/apt,100,28,1,2021-07-26,1,1,288
45043329,The East End Haven -A Luxury Private Suite For You,203619800,Tiju,,Centennial Scarborough,43.78068,-79.15322,Entire home/apt,133,2,21,2021-07-02,2.06,1,33
45050398,Cozy Danforth Village Apartment Close to Subway,203858045,Gordon,,Greenwood-Coxwell,43.67897,-79.32722,Entire home/apt,85,3,7,2020-12-19,0.71,1,127
45054342,Convenient and Private Bedroom in East Toronto,362564808,Kamel,,O'Connor-Parkview,43.71178,-79.30391,Private room,32,28,1,2020-10-31,0.11,2,310
45054663,"COMFY, COZY & COOL- 2 BRM, 1 BTH HOUSE W/PARKING!",363507500,Amin,,Danforth East York,43.69562,-79.32052,Entire home/apt,130,28,1,2020-10-01,0.10,2,59
45055334,Perfect location-close to everything,360573680,Haoxiu,,Kensington-Chinatown,43.65669,-79.39086,Shared room,35,30,0,,,1,332
45055623,Gorgeous 2BR/2BA Downtown Condo with CN Tower View,269243315,Alec And Lily,,Waterfront Communities-The Island,43.64227,-79.38013,Entire home/apt,282,28,0,,,9,215
45058472,"Cute & cozy room in Entertainment area, downtown",175754803,Thi Thu Trang,,Trinity-Bellwoods,43.64401,-79.42106,Private room,75,2,3,2021-02-16,0.27,3,40
45058559,New & cozy 2 bed room apartment in core downtown,175754803,Thi Thu Trang,,Trinity-Bellwoods,43.64553,-79.4211,Entire home/apt,149,2,21,2021-06-08,3.50,3,48
45058624,Spacious 2 bedroom Duplex in Little Italy,83632797,Sharon,,Palmerston-Little Italy,43.65426,-79.42536,Entire home/apt,85,3,11,2021-05-27,1.14,3,145
45058909,Charming Toronto Apartment (001),255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.66309,-79.44214,Entire home/apt,59,28,9,2020-10-26,0.77,11,339
45064393,Elegant and super clean Toronto apartment (002),255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.6614,-79.44369,Entire home/apt,69,30,27,2021-01-17,2.45,11,279
45064700,Liberty Village Living,84507042,Michael,,Little Portugal,43.64133,-79.42514,Entire home/apt,150,28,1,2020-09-11,0.09,1,89
45065761,One Bedroom in Townhouse Is Not Available,363640956,Jing,,Briar Hill-Belgravia,43.69853,-79.45102,Private room,45,28,1,2020-09-05,0.09,1,365
45069971,Deluxe 2 Bedroom Toronto Downtown,32977187,Shehzad,,Waterfront Communities-The Island,43.63967,-79.39782,Entire home/apt,321,1,23,2021-04-01,2.05,12,0
45074221,C1.Sunny up to 3-500Mbit Internet-Subway 5 min,210689721,Cosy,,York University Heights,43.75089,-79.50384,Private room,66,1,3,2021-08-05,3,5,79
45075767,4 BEDS 2 BATHS LOFT IN DUNDAS ST W,9443058,Cloud,,Kensington-Chinatown,43.65263,-79.39563,Entire home/apt,359,4,3,2021-08-05,0.27,4,339
45075782,A gem with a vista of beautiful Toronto!,363809750,Rose,,Banbury-Don Mills,43.7331,-79.3461,Entire home/apt,100,30,2,2021-07-01,0.26,1,0
45080294,Private Room with Washroom,355735658,Hussain,,Kensington-Chinatown,43.65275,-79.39409,Private room,54,28,0,,,1,365
45083928,A Large Studio in a house-Renovated-North York,162105094,Yuan,,Brookhaven-Amesbury,43.70207,-79.47979,Entire home/apt,50,30,1,2020-11-12,0.11,6,304
45089114,Parkdale Gem,73722201,Sonam,,South Parkdale,43.63909,-79.43949,Entire home/apt,150,28,2,2020-09-13,0.18,4,218
45089362,2 Bedroom 2 Bathroom with Parking in Downtown TO,1919294,Toronto Suite Rentals,,Church-Yonge Corridor,43.66637,-79.3837,Entire home/apt,179,28,0,,,14,29
45090889,Best place for single and couples,350614224,Jass,,Humber Summit,43.75645,-79.57525,Private room,80,28,0,,,1,179
45090891,Wonderful Two Floor Maisonette in Brockton,3225688,Nedo,,Dufferin Grove,43.65846,-79.44148,Entire home/apt,200,28,4,2020-12-16,0.81,5,164
45091550,Private room attached with wash room in basement,160870982,Shamsul,,Woburn,43.7445,-79.22777,Private room,150,28,0,,,1,90
45094400,Beautiful one bedroom condo in heart of downtown,14511964,Cem,,Waterfront Communities-The Island,43.64005,-79.38291,Entire home/apt,100,30,0,,,1,0
45096376,Elegant Condo on Front Street (Free WiFi ),339842916,Olu,,Waterfront Communities-The Island,43.64333,-79.38905,Entire home/apt,116,28,4,2021-05-05,0.35,25,279
45096582,Etobicoke,47754626,Pat,,Thistletown-Beaumond Heights,43.73591,-79.55303,Entire home/apt,98,28,2,2021-05-19,0.19,1,276
45097309,Junction house,66589186,Nina,,Junction Area,43.66607,-79.4603,Entire home/apt,200,28,0,,,1,178
45098029,Stylish Junior 2BR + Study Condo Across CN Tower,354355826,Bv,,Waterfront Communities-The Island,43.6451,-79.38978,Entire home/apt,369,28,3,2021-02-11,0.30,16,176
45098271,Private Bedroom & Private Washroom - D.T,25480699,Joseph,,Kensington-Chinatown,43.65624,-79.39138,Private room,87,1,35,2020-11-08,6.48,3,24
45098337,Large Private Vintage Room with En-Suite Washroom,328502660,Renelle,,Kensington-Chinatown,43.65634,-79.39362,Private room,102,1,50,2021-06-08,4.49,3,48
45099373,Downtown Unique Mardi Gras Inspired 1 BR w/ Patio,15433871,Annie,,Church-Yonge Corridor,43.66664,-79.38272,Entire home/apt,163,28,0,,,2,345
45100158,Artist Loft - Full Site,238964654,The Drake Hotel,,Little Portugal,43.6444,-79.42534,Private room,629,28,0,,,2,365
45100310,"Elegant 3 BDRM + 2 BATH + Parking - MTCC, CN Tower",271873529,Jell & David,,Waterfront Communities-The Island,43.64385,-79.39182,Entire home/apt,174,28,0,,,7,67
45101822,New suite in trendy Junction Triangle /U.P EXPRESS,9859739,Danielle,,Dufferin Grove,43.65517,-79.44638,Entire home/apt,119,28,3,2020-10-11,0.28,2,249
45102734,Trendy King West Executive Suite,8675040,Rich,,Waterfront Communities-The Island,43.64584,-79.40006,Entire home/apt,163,28,47,2020-12-27,4.15,2,0
45102805,Annex Cozy Retreat,83069748,Anushka /Vinchenzo,,Annex,43.66815,-79.40704,Entire home/apt,63,30,0,,,4,0
45103306,HUGE 2BR + 2 BATH + BALCONY ENTERTAINMENT DISTRICT,364237826,Maxim,,Bay Street Corridor,43.64994,-79.38335,Entire home/apt,201,1,62,2021-08-03,25.48,1,109
45104103,- HEART OF TORONTO,38885719,Tee,,Waterfront Communities-The Island,43.64183,-79.40117,Entire home/apt,90,28,1,2020-08-30,0.09,2,0
45104122,Condo Entier - Downtown Toronto,323610931,Jasmine,,Waterfront Communities-The Island,43.64125,-79.38345,Entire home/apt,500,28,1,2020-08-30,0.09,1,365
45105339,"Large Private Room, En-Suite Washroom/Living Area",328502660,Renelle,,Kensington-Chinatown,43.65678,-79.39354,Private room,97,1,68,2021-07-21,53.68,3,15
45105411,Modern 3 Bedroom House in Etobicoke!,101561827,Iwona,,Markland Wood,43.63612,-79.57319,Entire home/apt,139,28,0,,,4,319
45105602,Large Private Room- En-Suite Washroom/Living Area,328502660,Renelle,,Kensington-Chinatown,43.6568,-79.39289,Private room,93,1,47,2020-11-01,4.38,3,49
45114174,"Private masterbedroom on lakeshore
for sleep overs",341260764,Anton,,New Toronto,43.60176,-79.5174,Entire home/apt,439,28,0,,,3,365
45117161,Newly Renovated - Modern 3BR Apartment - Trinity Bellwoods!,364262342,Jess And Dan,,Trinity-Bellwoods,43.65252,-79.42069,Entire home/apt,166,1,62,2021-07-17,6.08,5,306
